along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry,interpolation_method,centroid_longitude_deg,centroid_latitude_deg
9,6,173.90132647990956,-41.771193689360246,173.78219820073582,-41.87273445199599,30.023382377191208,35.83243724023355,9.852821490108813,"POLYGON Z ((1654604.29191975 5373281.31624806 -35832.4372402336, 1664908.93525906 5364058.01926446 -30023.3823771912, 1674912.87777233 5375234.83160927 -30023.3823771912, 1664608.23443302 5384458.12859288 -35832.4372402336, 1654604.29191975 5373281.31624806 -35832.4372402336))",2d_linear_centroids_interior,173.7792716815374,-41.78088402036339
9,7,173.77473362465417,-41.691019059811374,173.65484935007993,-41.79196551750029,35.85086285829161,42.701401059022594,6.303848290954743,"POLYGON Z ((1644512.68014382 5382065.13407075 -42701.4010590226, 1654409.48533483 5373113.96803657 -35850.8628582916, 1664471.27741048 5384238.73051611 -35850.8628582916, 1654574.47221947 5393189.8965503 -42701.4010590226, 1644512.68014382 5382065.13407075 -42701.4010590226))",2d_linear_centroids_interior,173.65492266617682,-41.701553171479055
10,0,174.88980003588452,-42.18150097459908,174.8532246756391,-42.31379330859981,8.35894277861875,11.200744523304781,0.7062171891628322,"POLYGON Z ((1738367.30596203 5316999.34905644 -11200.7445233048, 1752725.84957962 5313719.65577422 -8358.94277861875, 1756066.03460198 5328343.03308646 -8358.94277861875, 1741707.49098439 5331622.72636869 -11200.7445233048, 1738367.30596203 5316999.34905644 -11200.7445233048))",2d_linear_centroids_interior,174.7841316730036,-42.23427361035745
10,1,174.76480152247913,-42.1127994777082,174.69530602382545,-42.23757734845635,11.581850554402289,13.930344920807672,2.9245767833312653,"POLYGON Z ((1726310.58597941 5328400.60291907 -13930.3449208077, 1739879.75564803 5322453.9897052 -11581.8505544023, 1745900.62147643 5336192.5913326 -11581.8505544023, 1732331.45180782 5342139.20454647 -13930.3449208077, 1726310.58597941 5328400.60291907 -13930.3449208077))",2d_linear_centroids_interior,174.64727968929097,-42.149634886553294
10,2,174.63569486638852,-42.05104566723191,174.5253354770638,-42.15823633252549,13.73378243103815,16.353725909401273,6.915761011959682,"POLYGON Z ((1714459.94333527 5340730.38173217 -16353.7259094013, 1726012.70993222 5331528.77969086 -13733.7824310382, 1735357.96450531 5343261.90446494 -13733.7824310382, 1723805.19790836 5352463.50650624 -16353.7259094013, 1714459.94333527 5340730.38173217 -16353.7259094013))",2d_linear_centroids_interior,174.50974088997867,-42.064171772942615
10,3,174.50002091922877,-41.976553968436626,174.37397383764852,-42.07357344433129,16.37626994724156,19.40494194610959,10.928831720551127,"POLYGON Z ((1703280.34573485 5351539.08974956 -19404.9419461096, 1713659.20677046 5341141.66749561 -16376.2699472416, 1724275.28002982 5351738.78920633 -16376.2699472416, 1713896.41899421 5362136.21146028 -19404.9419461096, 1703280.34573485 5351539.08974956 -19404.9419461096))",2d_linear_centroids_interior,174.37337105923953,-41.97903852086886
10,4,174.3646316720805,-41.89673915920929,174.231917010844,-41.988552629295846,19.567596590656972,23.206736683981692,12.939786628248584,"POLYGON Z ((1692315.65816902 5361583.22659428 -23206.7366839817, 1702043.5607226 5350760.81598993 -19567.596590657, 1713199.25817957 5360788.29893675 -19567.596590657, 1703471.35562599 5371610.7095411 -23206.7366839817, 1692315.65816902 5361583.22659428 -23206.7366839817))",2d_linear_centroids_interior,174.23871509636172,-41.8945868563001
10,5,174.23028618495587,-41.81257538520084,174.09708117005744,-41.90385626661634,23.13027717956691,27.453377403842104,14.681320227843122,"POLYGON Z ((1681433.65241111 5371035.36556944 -27453.3774038421, 1690994.90298147 5360316.53671636 -23130.2771795669, 1702188.70469176 5370301.46552285 -23130.2771795669, 1692627.4541214 5381020.29437593 -27453.3774038421, 1681433.65241111 5371035.36556944 -27453.3774038421))",2d_linear_centroids_interior,174.1053143261413,-41.810540979407214
10,6,174.09833304984394,-41.72747476212823,173.9672656596022,-41.82033938855365,27.468048993029313,32.631038471532335,11.243937690385719,"POLYGON Z ((1670774.40475437 5380062.6847447 -32631.0384715323, 1680332.00718996 5369718.80852115 -27468.0489930293, 1691349.06287172 5379898.41971731 -27468.0489930293, 1681791.46043613 5390242.29594086 -32631.0384715323, 1670774.40475437 5380062.6847447 -32631.0384715323))",2d_linear_centroids_interior,173.97465077445057,-41.72785072374352
10,7,173.96849322084014,-41.641857474995156,173.84173282421958,-41.73789723145501,32.446252226999775,38.680480898988755,7.577868855215781,"POLYGON Z ((1660398.53756093 5388678.39502889 -38680.4808989888, 1669995.93577382 5378981.78013458 -32446.2522269998, 1680656.93945423 5389533.69941622 -32446.2522269998, 1671059.54124135 5399230.31431053 -38680.4808989888, 1660398.53756093 5388678.39502889 -38680.4808989888))",2d_linear_centroids_interior,173.84693035378316,-41.64666939301358
10,8,173.84277308010232,-41.55726620928545,173.72293155173583,-41.658076142788346,38.59559493575809,45.72580895276508,4.085686433663856,"POLYGON Z ((1650423.9679274 5396808.50463289 -45725.8089527651, 1660191.10380809 5387933.64661939 -38595.5949357581, 1670278.48435048 5399035.21199518 -38595.5949357581, 1660511.34846979 5407910.07000868 -45725.8089527651, 1650423.9679274 5396808.50463289 -45725.8089527651))",2d_linear_centroids_interior,173.72384810479932,-41.56810465128202
11,0,175.10714083549877,-42.14566771304741,175.04800163370942,-42.27335665043502,5.194410842360528,8.49137107105445,0.5090172366826878,"POLYGON Z ((1755170.46308931 5322941.46720967 -8491.37107105445, 1768886.25758419 5317841.75794102 -5194.41084236053, 1774113.80360098 5331901.37253895 -5194.41084236053, 1760398.00910611 5337001.0818076 -8491.37107105445, 1755170.46308931 5322941.46720967 -8491.37107105445))",2d_linear_centroids_interior,174.99384924494285,-42.18803905046373
11,1,174.97659355635346,-42.07219710518384,174.89681582674865,-42.19349619537237,8.37325222483329,11.406616660871249,2.5891636074169773,"POLYGON Z ((1743571.78540767 5333754.85540191 -11406.6166608712, 1756615.82033582 5326998.23990364 -8373.25222483329, 1763514.97771393 5340317.46013127 -8373.25222483329, 1750470.94278578 5347074.07562954 -11406.6166608712, 1743571.78540767 5333754.85540191 -11406.6166608712))",2d_linear_centroids_interior,174.8569801598915,-42.1037471402239
11,2,174.84664444562597,-42.008911677366235,174.73205412359337,-42.11355448282332,11.537483457191541,14.494523723717931,5.273993792528,"POLYGON Z ((1731994.99040679 5345697.98784588 -14494.5237237179, 1743191.5256485 5336164.17898251 -11537.4834571915, 1752916.16948865 5347584.8314237 -11537.4834571915, 1741719.63424693 5357118.64028707 -14494.5237237179, 1731994.99040679 5345697.98784588 -14494.5237237179))",2d_linear_centroids_interior,174.72060643765377,-42.01936734727826
11,3,174.7107256729973,-41.9327646266669,174.5837915481498,-42.02906501439107,14.397917684084733,17.50870710242682,9.597019315801216,"POLYGON Z ((1720845.69398514 5356271.92280582 -17508.7071024268, 1731107.9037749 5345783.35572419 -14397.9176840847, 1741829.56841937 5356273.63251994 -14397.9176840847, 1731567.35862961 5366762.19960157 -17508.7071024268, 1720845.69398514 5356271.92280582 -17508.7071024268))",2d_linear_centroids_interior,174.5842223712726,-41.93458789469636
11,4,174.57468961272045,-41.85317995704611,174.4408862751369,-41.944023521654366,17.429189940200175,20.880122520926385,12.64771932893118,"POLYGON Z ((1709810.63298601 5366408.90820253 -20880.1225209264, 1719436.66442284 5355434.82131112 -17429.1899402002, 1730713.2347909 5365326.17919234 -17429.1899402002, 1721087.20335406 5376300.26608375 -20880.1225209264, 1709810.63298601 5366408.90820253 -20880.1225209264))",2d_linear_centroids_interior,174.44871431580614,-41.849962545882846
11,5,174.43976898032977,-41.770017785608495,174.30425718461836,-41.85929441386706,20.826512106843037,24.877925611679043,14.418087703186067,"POLYGON Z ((1698883.3229331 5376013.39325652 -24877.925611679, 1708254.14864783 5365023.68561542 -20826.512106843, 1719668.06721088 5374756.23220077 -20826.512106843, 1710297.24149615 5385745.93984188 -24877.925611679, 1698883.3229331 5376013.39325652 -24877.925611679))",2d_linear_centroids_interior,174.3146523185795,-41.76585636692449
11,6,174.30663462493618,-41.68761872870627,174.16944025207297,-41.775297447730196,24.80606199284058,29.304749453483936,12.747577553703419,"POLYGON Z ((1688061.03719945 5385529.32448122 -29304.7494534839, 1697191.01182837 5374510.91377882 -24806.0619928406, 1708741.11155992 5384081.45170473 -24806.0619928406, 1699611.136931 5395099.86240713 -29304.7494534839, 1688061.03719945 5385529.32448122 -29304.7494534839))",2d_linear_centroids_interior,174.18229604685516,-41.68244483961786
11,7,174.17632835948154,-41.59974780589086,174.04597042542136,-41.69296743528827,29.504266861776173,34.97866046861986,9.427578779188348,"POLYGON Z ((1677535.00574137 5394015.00295319 -34978.6604686199, 1687040.51360212 5383783.85761424 -29504.2668617762, 1698029.65276227 5393993.59906636 -29504.2668617762, 1688524.14490151 5404224.7444053 -34978.6604686199, 1677535.00574137 5394015.00295319 -34978.6604686199))",2d_linear_centroids_interior,174.05338293891427,-41.600843757821906
11,8,174.04766464374865,-41.512666231620855,173.92509557512912,-41.61154658637872,34.86011850343673,41.07927889658012,5.128282335448746,"POLYGON Z ((1667195.13402818 5402353.22577297 -41079.2788965801, 1677078.80464373 5392938.60421032 -34860.1185034367, 1687424.55528448 5403799.79400148 -34860.1185034367, 1677540.88466893 5413214.41556412 -41079.2788965801, 1667195.13402818 5402353.22577297 -41079.2788965801))",2d_linear_centroids_interior,173.92656269527347,-41.520220550691455
11,9,173.92233698179265,-41.43200685947646,173.8008898429615,-41.5315666224006,40.96838318311736,48.22933946223921,1.7999423067122544,"POLYGON Z ((1657228.78543584 5410890.21162132 -48229.3394622392, 1666812.28262221 5401921.65010948 -40968.3831831174, 1677061.68378428 5412873.80860993 -40968.3831831174, 1667478.18659791 5421842.37012177 -48229.3394622392, 1657228.78543584 5410890.21162132 -48229.3394622392))",2d_linear_centroids_interior,173.80377108567208,-41.44182992230352
12,0,175.30015015267585,-42.112295619729046,175.1866112371113,-42.21765519403644,3.327933651354738,6.59759445610107,0.5480168222504898,"POLYGON Z ((1769298.68863218 5333196.78425222 -6597.59445610107, 1780475.84416659 5323742.65751404 -3327.93365135474, 1790162.90778013 5335195.20301918 -3327.93365135474, 1778985.75224572 5344649.32975736 -6597.59445610107, 1769298.68863218 5333196.78425222 -6597.59445610107))",2d_linear_centroids_interior,175.17436469377034,-42.12374798415773
12,1,175.16420942952772,-42.0407655871844,175.03314832927504,-42.13407899406514,6.500888882392906,9.981380563297297,2.585047558546081,"POLYGON Z ((1758210.57390739 5344128.22120996 -9981.3805632973, 1768030.16159047 5333336.47087031 -6500.88888239291, 1779124.70455994 5343431.57445069 -6500.88888239291, 1769305.11687686 5354223.32479034 -9981.3805632973, 1758210.57390739 5344128.22120996 -9981.3805632973))",2d_linear_centroids_interior,175.037845174423,-42.039942734478736
12,2,175.02802361866756,-41.96098504678367,174.8919247923152,-42.050070029453984,9.900748099300197,13.316862887756058,5.094397784662604,"POLYGON Z ((1747184.44277438 5354128.37332626 -13316.8628877561, 1756564.79890232 5342932.87964955 -9900.7480993002, 1768062.43022759 5352566.38752095 -9900.7480993002, 1758682.07409965 5363761.88119766 -13316.8628877561, 1747184.44277438 5354128.37332626 -13316.8628877561))",2d_linear_centroids_interior,174.90191553694413,-41.95611043960004
12,3,174.89195539757304,-41.88020672878851,174.75204025990223,-41.96578601861382,13.27143787016985,16.50559523528166,9.633930650575383,"POLYGON Z ((1736142.05836807 5364064.31612657 -16505.5952352817, 1745179.94321507 5352537.96095115 -13271.4378701698, 1756983.93476457 5361793.54215924 -13271.4378701698, 1747946.04991756 5373319.89733466 -16505.5952352817, 1736142.05836807 5364064.31612657 -16505.5952352817))",2d_linear_centroids_interior,174.76614136445602,-41.87198542406311
12,4,174.7560267475138,-41.79420712005165,174.61797641728924,-41.88130646390168,16.297650690387567,19.648547747500317,12.889843627284503,"POLYGON Z ((1725040.80962805 5373494.50111899 -19648.5477475003, 1734247.65624378 5362136.44387723 -16297.6506903876, 1745900.19137857 5371581.99441346 -16297.6506903876, 1736693.34476284 5382940.05165522 -19648.5477475003, 1725040.80962805 5373494.50111899 -19648.5477475003))",2d_linear_centroids_interior,174.63032965268923,-41.7874476651482
12,5,174.62167306965839,-41.70728693569502,174.48732238523237,-41.79742354014601,19.84888286223394,23.564927365785767,14.55347103558956,"POLYGON Z ((1714067.75872913 5382643.25745922 -23564.9273657858, 1723567.98037488 5371646.13047399 -19848.8828622339, 1734918.94530992 5381452.02640671 -19848.8828622339, 1725418.72366418 5392449.15339194 -23564.9273657858, 1714067.75872913 5382643.25745922 -23564.9273657858))",2d_linear_centroids_interior,174.49628001619158,-41.70362382829212
12,6,174.48761960725125,-41.618241978474,174.3597789633796,-41.71341857444424,23.44668201200441,27.6476116104567,13.285697653544448,"POLYGON Z ((1703143.33512549 5391533.26692154 -27647.6116104567, 1713118.76773199 5381148.5216275 -23446.6820120044, 1723936.41445299 5391539.7929366 -23446.6820120044, 1713960.9818465 5401924.53823064 -27647.6116104567, 1703143.33512549 5391533.26692154 -27647.6116104567))",2d_linear_centroids_interior,174.36286517360017,-41.619818344222956
12,7,174.35511197706012,-41.53110885461963,174.2325065830307,-41.629976802920524,27.657541228624158,32.57190308180952,11.15871670811453,"POLYGON Z ((1692437.24999885 5400384.05670123 -32571.9030818095, 1702663.411881 5390572.09151907 -27657.5412286242, 1713048.55220672 5401395.62423325 -27657.5412286242, 1702822.39032458 5411207.58941542 -32571.9030818095, 1692437.24999885 5400384.05670123 -32571.9030818095))",2d_linear_centroids_interior,174.2316934535026,-41.53705281984443
12,8,174.22466876832664,-41.44751375419549,174.1036665830808,-41.54738951701473,32.44955929899494,38.145414219778054,6.770559752959709,"POLYGON Z ((1681916.50671848 5409368.0492672 -38145.4142197781, 1692048.58269702 5399886.57928167 -32449.5592989949, 1702297.71291845 5410838.99133127 -32449.5592989949, 1692165.63693991 5420320.4613168 -38145.4142197781, 1681916.50671848 5409368.0492672 -38145.4142197781))",2d_linear_centroids_interior,174.1028058768448,-41.45537128006614
12,9,174.09774962421602,-41.36570757765929,173.97854911061827,-41.46670688532029,38.18729398853231,44.9891450470673,2.8502615718453943,"POLYGON Z ((1671827.32637654 5417968.40243294 -44989.1450470673, 1681714.73162849 5408969.84479511 -38187.2939885323, 1691810.96953137 5420063.35552024 -38187.2939885323, 1681923.56427942 5429061.91315806 -44989.1450470673, 1671827.32637654 5417968.40243294 -44989.1450470673))",2d_linear_centroids_interior,173.9784402104793,-41.37621904971639
13,0,175.46461133378654,-42.067480032139585,175.3138942144674,-42.14256170056796,2.401890888453198,6.032472542670695,0.5167700359112619,"POLYGON Z ((1783457.20787963 5344122.08794828 -6032.4725426707, 1791208.15763176 5331803.74167973 -2401.8908884532, 1803903.99459089 5339792.21612152 -2401.8908884532, 1796153.04483876 5352110.56239007 -6032.4725426707, 1783457.20787963 5344122.08794828 -6032.4725426707))",2d_linear_centroids_interior,175.34042647165174,-42.05058426128198
13,1,175.32644915602992,-41.99114666687966,175.168641856295,-42.05741341425579,5.898783587658863,9.827865726290245,2.6857680495334835,"POLYGON Z ((1772674.75214083 5354369.44597399 -9827.86572629025, 1779444.69641097 5341573.73700078 -5898.78358765886, 1792703.33769318 5348588.60915567 -5898.78358765886, 1785933.39342305 5361384.31812889 -9827.86572629025, 1772674.75214083 5354369.44597399 -9827.86572629025))",2d_linear_centroids_interior,175.20474058382487,-41.967518827445176
13,2,175.19143495070153,-41.906687173903606,175.03521465947182,-41.97476600362444,9.627822047564106,13.219009932289692,5.5648219489019635,"POLYGON Z ((1761592.78018584 5363777.19830393 -13219.0099322897, 1768622.01657971 5351022.07363595 -9627.82204756411, 1781759.19755782 5358261.8578833 -9627.82204756411, 1774729.96116395 5371016.98255128 -13219.0099322897, 1761592.78018584 5363777.19830393 -13219.0099322897))",2d_linear_centroids_interior,175.0691408236071,-41.88412082543165
13,3,175.05607802947245,-41.819644514705395,174.90320972911266,-41.89161279178425,12.776078072620878,15.985881333542265,11.031248913350641,"POLYGON Z ((1750369.79959488 5373082.13635921 -15985.8813335423, 1757889.69723864 5360506.433498 -12776.0780726209, 1770763.6044157 5368204.64848568 -12776.0780726209, 1763243.70677193 5380780.35134689 -15985.8813335423, 1750369.79959488 5373082.13635921 -15985.8813335423))",2d_linear_centroids_interior,174.932711593636,-41.79982300954794
13,4,174.92227590735266,-41.726026265241494,174.78008303051803,-41.80915695386089,15.96814584981085,19.164329325425616,14.817224058577924,"POLYGON Z ((1739095.11013062 5381623.22600126 -19164.3293254256, 1747864.60440251 5369880.97828604 -15968.1458498109, 1759882.85120573 5378856.59769512 -15968.1458498109, 1751113.35693385 5390598.84541034 -19164.3293254256, 1739095.11013062 5381623.22600126 -19164.3293254256))",2d_linear_centroids_interior,174.79702429401584,-41.715595013479856
